,posse_de_veiculo,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
6910,N,0,58.8054794520548,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6911,N,0,58.8054794520548,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6912,N,0,58.8054794520548,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6913,N,0,51.41643835616439,5.046575342465753,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6914,N,0,51.41643835616439,5.046575342465753,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6915,N,0,51.41643835616439,5.046575342465753,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6916,N,0,51.41643835616439,5.046575342465753,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6917,N,0,51.41643835616439,5.046575342465753,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6918,N,0,65.02191780821917,-1000.6657534246576,1,0,0,1,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6919,N,0,65.02191780821917,-1000.6657534246576,1,0,0,1,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6920,N,1,38.772602739726025,12.802739726027395,1,0,0,0,3.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6921,N,1,38.772602739726025,12.802739726027395,1,0,0,0,3.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6922,N,1,38.772602739726025,12.802739726027395,1,0,0,0,3.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6923,Y,0,66.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6924,Y,0,66.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6925,Y,0,66.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6926,Y,0,66.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6927,Y,0,66.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6928,N,0,41.224657534246575,4.712328767123288,1,1,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6929,N,0,51.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6930,N,0,51.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6931,N,0,50.55342465753424,0.3753424657534246,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
6932,N,0,50.55342465753424,0.3753424657534246,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
6933,N,0,50.55342465753424,0.3753424657534246,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
6934,N,0,50.55342465753424,0.3753424657534246,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
6935,N,0,53.92328767123288,10.63013698630137,1,0,1,1,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6936,N,0,53.92328767123288,10.63013698630137,1,0,1,1,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6937,N,0,53.92328767123288,10.63013698630137,1,0,1,1,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6938,N,0,62.65753424657535,-1000.6657534246576,1,0,0,1,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6939,N,0,62.65753424657535,-1000.6657534246576,1,0,0,1,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6940,N,0,62.65753424657535,-1000.6657534246576,1,0,0,1,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6941,Y,2,51.16712328767123,1.4575342465753425,1,0,0,0,4.0,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6942,Y,2,51.16712328767123,1.4575342465753425,1,0,0,0,4.0,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6943,N,0,53.85753424657534,0.8767123287671232,1,1,1,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6944,N,0,53.85753424657534,0.8767123287671232,1,1,1,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6945,N,0,53.85753424657534,0.8767123287671232,1,1,1,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6946,N,0,67.20547945205479,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6947,N,0,67.20547945205479,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6948,Y,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6949,Y,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6950,Y,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6951,Y,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6952,Y,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6953,Y,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6954,Y,1,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6955,Y,0,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6956,Y,0,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6957,Y,0,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6958,N,0,61.057534246575344,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6959,N,0,61.057534246575344,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6960,N,0,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,True,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6961,N,0,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6962,N,0,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6963,N,0,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
6964,N,1,24.51506849315069,4.7972602739726025,1,0,0,0,3.0,False,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6965,N,1,24.51506849315069,4.7972602739726025,1,0,0,0,3.0,False,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6966,N,1,24.51506849315069,4.7972602739726025,1,0,0,0,3.0,False,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6967,N,0,62.36986301369863,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6968,N,0,62.36986301369863,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6969,N,0,62.36986301369863,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6970,N,0,62.36986301369863,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6971,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6972,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6973,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6974,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6975,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6976,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6977,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6978,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6979,N,0,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6980,N,0,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6981,N,0,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6982,N,0,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6983,Y,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6984,Y,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6985,Y,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6986,Y,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6987,Y,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6988,Y,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6989,Y,0,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6990,N,0,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6991,N,0,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6992,N,0,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6993,N,0,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6994,N,0,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6995,N,0,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6996,N,0,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6997,N,0,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6998,N,0,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6999,N,0,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7000,N,0,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7001,N,0,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7002,N,0,63.10958904109589,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7003,Y,1,30.854794520547944,1.5424657534246575,1,0,0,1,3.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
7004,Y,1,30.854794520547944,1.5424657534246575,1,0,0,1,3.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
7005,N,0,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7006,N,0,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7007,N,0,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7008,N,0,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7009,N,0,57.66849315068493,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
7010,N,0,57.66849315068493,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
7011,N,0,57.66849315068493,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
7012,N,1,38.86301369863013,2.6246575342465754,1,0,1,1,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7013,N,0,55.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7014,N,0,29.024657534246572,5.7972602739726025,1,0,0,1,1.0,False,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7015,N,0,29.024657534246572,5.7972602739726025,1,0,0,1,1.0,False,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7016,N,0,29.024657534246572,5.7972602739726025,1,0,0,1,1.0,False,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7017,N,0,57.32602739726028,2.8767123287671232,1,0,0,0,1.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7018,N,0,57.32602739726028,2.8767123287671232,1,0,0,0,1.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7019,N,0,57.32602739726028,2.8767123287671232,1,0,0,0,1.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7020,N,0,57.32602739726028,2.8767123287671232,1,0,0,0,1.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7021,N,0,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
7022,N,0,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
7023,N,0,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
7024,Y,0,44.8,10.882191780821918,1,1,1,0,2.0,False,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7025,Y,0,30.221917808219175,0.3753424657534246,1,1,0,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
7026,N,0,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7027,N,0,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7028,N,0,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7029,N,0,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7030,N,0,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7031,N,0,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7032,N,0,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7033,N,1,34.49315068493151,2.5424657534246577,1,0,0,0,3.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7034,N,0,30.863013698630137,4.46027397260274,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7035,Y,0,50.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7036,Y,0,50.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7037,Y,1,30.3972602739726,5.46027397260274,1,0,0,1,3.0,False,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7038,Y,1,30.3972602739726,5.46027397260274,1,0,0,1,3.0,False,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7039,Y,1,30.3972602739726,5.46027397260274,1,0,0,1,3.0,False,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7040,N,0,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7041,N,0,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7042,N,0,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7043,N,0,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7044,N,0,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7045,N,0,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7046,N,0,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7047,N,0,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7048,N,0,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7049,N,0,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7050,N,0,62.73424657534247,-1000.6657534246576,1,0,0,1,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7051,Y,0,65.75342465753425,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7052,Y,0,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7053,Y,0,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7054,Y,0,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7055,Y,0,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7056,Y,0,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7057,Y,0,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7058,N,1,42.76164383561644,7.5479452054794525,1,0,0,0,3.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7059,N,1,42.76164383561644,7.5479452054794525,1,0,0,0,3.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7060,N,0,63.515068493150686,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7061,N,0,63.515068493150686,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7062,N,0,37.153424657534245,3.5452054794520547,1,1,1,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7063,Y,0,33.14794520547945,4.293150684931507,1,0,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
7064,Y,0,33.14794520547945,4.293150684931507,1,0,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
7065,N,0,43.44931506849315,4.208219178082191,1,0,0,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7066,N,0,43.44931506849315,4.208219178082191,1,0,0,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7067,N,0,43.44931506849315,4.208219178082191,1,0,0,0,2.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7068,N,0,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7069,N,0,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7070,N,0,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7071,N,0,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7072,N,0,24.78356164383561,3.293150684931507,1,1,1,1,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
7073,N,0,24.78356164383561,3.293150684931507,1,1,1,1,1.0,False,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
7074,N,0,39.17260273972602,6.046575342465753,1,0,0,0,1.0,False,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7075,N,0,59.35068493150685,-1000.6657534246576,1,0,0,1,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7076,N,0,59.35068493150685,-1000.6657534246576,1,0,0,1,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7077,N,0,31.07397260273973,6.545205479452055,1,0,0,0,1.0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7078,N,0,31.07397260273973,6.545205479452055,1,0,0,0,1.0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7079,N,0,31.07397260273973,6.545205479452055,1,0,0,0,1.0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7080,N,0,31.07397260273973,6.545205479452055,1,0,0,0,1.0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7081,N,0,56.2027397260274,15.635616438356164,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7082,N,0,56.2027397260274,15.635616438356164,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7083,N,0,56.2027397260274,15.635616438356164,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7084,N,0,56.2027397260274,15.635616438356164,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7085,N,0,45.93698630136986,16.972602739726028,1,0,0,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7086,N,0,45.93698630136986,16.972602739726028,1,0,0,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
7087,Y,0,26.542465753424658,1.6246575342465754,1,0,1,1,1.0,False,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
7088,Y,0,26.542465753424658,1.6246575342465754,1,0,1,1,1.0,False,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
7089,N,0,55.12602739726027,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
